code,name,c_name
600150,中国船舶,军工航天
600151,航天机电,军工航天
600178,东安动力,军工航天
600184,光电股份,军工航天
600262,北方股份,军工航天
600271,航天信息,军工航天
600316,洪都航空,军工航天
600330,天通股份,军工航天
600343,航天动力,军工航天
600353,旭光股份,军工航天
600363,联创光电,军工航天
600372,中航电子,军工航天
600391,航发科技,军工航天
600399,抚顺特钢,军工航天
600416,湘电股份,军工航天
600435,北方导航,军工航天
600456,宝钛股份,军工航天
600480,凌云股份,军工航天
600482,中国动力,军工航天
600485,信威集团,军工航天
600495,晋西车轴,军工航天
600501,航天晨光,军工航天
600523,贵航股份,军工航天
600562,国睿科技,军工航天
600565,迪马股份,军工航天
600590,泰豪科技,军工航天
600592,龙溪股份,军工航天
600602,云赛智联,军工航天
600614,鹏起科技,军工航天
600634,富控互动,军工航天
600677,航天通信,军工航天
600685,中船防务,军工航天
600698,湖南天雁,军工航天
600760,中航黑豹,军工航天
600764,中电广通,军工航天
600765,中航重机,军工航天
600850,华东电脑,军工航天
600855,航天长峰,军工航天
600862,中航高科,军工航天
600877,*ST嘉陵,军工航天
600879,航天电子,军工航天
600893,航发动力,军工航天
600967,内蒙一机,军工航天
600990,四创电子,军工航天
601118,海南橡胶,军工航天
601208,东材科技,军工航天
601611,中国核建,军工航天
601718,际华集团,军工航天
601727,上海电气,军工航天
601989,中国重工,军工航天
603019,中科曙光,军工航天
603678,火炬电子,军工航天
603766,隆鑫通用,军工航天
603885,吉祥航空,军工航天
000026,飞亚达Ａ,军工航天
000050,深天马Ａ,军工航天
000059,华锦股份,军工航天
000065,北方国际,军工航天
000070,特发信息,军工航天
000099,中信海直,军工航天
000425,徐工机械,军工航天
000519,中兵红箭,军工航天
000547,航天发展,军工航天
000561,烽火电子,军工航天
000595,*ST宝实,军工航天
000625,长安汽车,军工航天
000687,华讯方舟,军工航天
000733,振华科技,军工航天
000738,航发控制,军工航天
000748,长城信息,军工航天
000768,中航飞机,军工航天
000777,中核科技,军工航天
000801,四川九洲,军工航天
000806,银河生物,军工航天
000901,航天科技,军工航天
000977,浪潮信息,军工航天
002013,中航机电,军工航天
002023,海特高新,军工航天
002025,航天电器,军工航天
002036,联创电子,军工航天
002046,轴研科技,军工航天
002049,紫光国芯,军工航天
002065,东华软件,军工航天
002077,大港股份,军工航天
002089,新 海 宜,军工航天
002097,山河智能,军工航天
002111,威海广泰,军工航天
002151,北斗星通,军工航天
002167,东方锆业,军工航天
002179,中航光电,军工航天
002190,成飞集成,军工航天
002214,大立科技,军工航天
002224,三 力 士,军工航天
002231,奥维通信,军工航天
002246,北化股份,军工航天
002253,川大智胜,军工航天
002254,泰和新材,军工航天
002265,西仪股份,军工航天
002268,卫 士 通,军工航天
002276,万马股份,军工航天
002297,博云新材,军工航天
002300,太阳电缆,军工航天
002303,美盈森,军工航天
002308,威创股份,军工航天
002309,中利集团,军工航天
002338,奥普光电,军工航天
002339,积成电子,军工航天
002342,巨力索具,军工航天
002350,北京科锐,军工航天
002361,神剑股份,军工航天
002368,太极股份,军工航天
002405,四维图新,军工航天
002406,远东传动,军工航天
002413,雷科防务,军工航天
002414,高德红外,军工航天
002423,中原特钢,军工航天
002428,云南锗业,军工航天
002434,万里扬,军工航天
002436,兴森科技,军工航天
002439,启明星辰,军工航天
002446,盛路通信,军工航天
002451,摩恩电气,军工航天
002465,海格通信,军工航天
002501,利源精制,军工航天
002519,银河电子,军工航天
002520,日发精机,军工航天
002542,中化岩土,军工航天
002544,杰赛科技,军工航天
002547,春兴精工,军工航天
002560,通达股份,军工航天
002564,天沃科技,军工航天
002576,通达动力,军工航天
002583,海能达,军工航天
002590,万安科技,军工航天
002651,利君股份,军工航天
002669,康达新材,军工航天
002684,猛狮科技,军工航天
002724,海洋王,军工航天
300008,天海防务,军工航天
300010,立思辰,军工航天
300024,机器人,军工航天
300028,金亚科技,军工航天
300034,钢研高纳,军工航天
300045,华力创通,军工航天
300046,台基股份,军工航天
300053,欧比特,军工航天
300065,海兰信,军工航天
300084,海默科技,军工航天
300092,科新机电,军工航天
300095,华伍股份,军工航天
300099,精准信息,军工航天
300101,振芯科技,军工航天
300114,中航电测,军工航天
300159,新研股份,军工航天
300177,中海达,军工航天
300185,通裕重工,军工航天
300201,海伦哲,军工航天
300213,佳讯飞鸿,军工航天
300229,拓尔思,军工航天
300252,金信诺,军工航天
300265,通光线缆,军工航天
300278,华昌达,军工航天
300281,金明精机,军工航天
300297,蓝盾股份,军工航天
300302,同有科技,军工航天
300311,任子行,军工航天
300324,旋极信息,军工航天
300325,德威新材,军工航天
300337,银邦股份,军工航天
300342,天银机电,军工航天
300351,永贵电器,军工航天
300352,北信源,军工航天
300353,东土科技,军工航天
300354,东华测试,军工航天
300379,东方通,军工航天
300395,菲利华,军工航天
300397,天和防务,军工航天
300402,宝色股份,军工航天
300411,金盾股份,军工航天
300414,中光防雷,军工航天
300427,红相电力,军工航天
300447,全信股份,军工航天
300456,耐威科技,军工航天
300474,景嘉微,军工航天
300480,光力科技,军工航天
300516,久之洋,军工航天
300527,华舟应急,军工航天
300542,新晨科技,军工航天
600064,南京高科,沿海发展
600099,林海股份,沿海发展
600220,江苏阳光,沿海发展
600268,国电南自,沿海发展
600276,恒瑞医药,沿海发展
600389,江山股份,沿海发展
600406,国电南瑞,沿海发展
600475,华光股份,沿海发展
600486,扬农化工,沿海发展
600522,中天科技,沿海发展
600533,栖霞建设,沿海发展
600557,康缘药业,沿海发展
600736,苏州高新,沿海发展
600770,综艺股份,沿海发展
600805,悦达投资,沿海发展
600862,中航高科,沿海发展
600970,中材国际,沿海发展
600973,宝胜股份,沿海发展
601008,连云港,沿海发展
601009,南京银行,沿海发展
000525,红 太 阳,沿海发展
000551,创元科技,沿海发展
000570,苏常柴Ａ,沿海发展
000626,远大控股,沿海发展
000718,苏宁环球,沿海发展
000777,中核科技,沿海发展
000816,智慧农业,沿海发展
002024,苏宁云商,沿海发展
002044,美年健康,沿海发展
002074,国轩高科,沿海发展
002077,大港股份,沿海发展
002081,金 螳 螂,沿海发展
002156,通富微电,沿海发展
002201,九鼎新材,沿海发展
002239,奥特佳,沿海发展
002255,海陆重工,沿海发展
002274,华昌化工,沿海发展
600037,歌华有线,文化振兴
600088,中视传媒,文化振兴
600128,弘业股份,文化振兴
600386,北巴传媒,文化振兴
600551,时代出版,文化振兴
600633,浙数文化,文化振兴
600637,东方明珠,文化振兴
600662,强生控股,文化振兴
600716,凤凰股份,文化振兴
600757,长江传媒,文化振兴
600811,东方集团,文化振兴
600825,新华传媒,文化振兴
600831,广电网络,文化振兴
600880,博瑞传播,文化振兴
601098,中南传媒,文化振兴
601801,皖新传媒,文化振兴
601999,出版传媒,文化振兴
000504,南华生物,文化振兴
000665,湖北广电,文化振兴
000793,华闻传媒,文化振兴
000829,天音控股,文化振兴
000917,电广传媒,文化振兴
002181,粤 传 媒,文化振兴
002238,天威视讯,文化振兴
002261,拓维信息,文化振兴
002292,奥飞娱乐,文化振兴
002502,骅威文化,文化振兴
300027,华谊兄弟,文化振兴
300052,中青宝,文化振兴
300148,天舟文化,文化振兴
600004,白云机场,QFII重仓
600007,中国国贸,QFII重仓
600009,上海机场,QFII重仓
600012,皖通高速,QFII重仓
600015,华夏银行,QFII重仓
600018,上港集团,QFII重仓
600019,宝钢股份,QFII重仓
600031,三一重工,QFII重仓
600062,华润双鹤,QFII重仓
600066,宇通客车,QFII重仓
600068,葛洲坝,QFII重仓
600098,广州发展,QFII重仓
600101,明星电力,QFII重仓
600104,上汽集团,QFII重仓
600118,中国卫星,QFII重仓
600138,中青旅,QFII重仓
600161,天坛生物,QFII重仓
600172,黄河旋风,QFII重仓
600218,全柴动力,QFII重仓
600219,南山铝业,QFII重仓
600239,云南城投,QFII重仓
600260,凯乐科技,QFII重仓
600270,外运发展,QFII重仓
600285,羚锐制药,QFII重仓
600305,恒顺醋业,QFII重仓
600323,瀚蓝环境,QFII重仓
600361,华联综超,QFII重仓
600377,宁沪高速,QFII重仓
600389,江山股份,QFII重仓
600418,江淮汽车,QFII重仓
600423,*ST柳化,QFII重仓
600456,宝钛股份,QFII重仓
600486,扬农化工,QFII重仓
600498,烽火通信,QFII重仓
600517,置信电气,QFII重仓
600519,贵州茅台,QFII重仓
600550,保变电气,QFII重仓
600552,凯盛科技,QFII重仓
600585,海螺水泥,QFII重仓
600588,用友网络,QFII重仓
600594,益佰制药,QFII重仓
600596,新安股份,QFII重仓
600598,北大荒,QFII重仓
600651,飞乐音响,QFII重仓
600655,豫园股份,QFII重仓
600660,福耀玻璃,QFII重仓
600674,川投能源,QFII重仓
600697,欧亚集团,QFII重仓
600742,一汽富维,QFII重仓
600779,水井坊,QFII重仓
600801,华新水泥,QFII重仓
600823,世茂股份,QFII重仓
600826,兰生股份,QFII重仓
600859,王府井,QFII重仓
600887,伊利股份,QFII重仓
600897,厦门空港,QFII重仓
600978,宜华生活,QFII重仓
600993,马应龙,QFII重仓
601006,大秦铁路,QFII重仓
601009,南京银行,QFII重仓
601169,北京银行,QFII重仓
601186,中国铁建,QFII重仓
601390,中国中铁,QFII重仓
601766,中国中车,QFII重仓
601800,中国交建,QFII重仓
000002,万 科Ａ,QFII重仓
000009,中国宝安,QFII重仓
000401,冀东水泥,QFII重仓
000488,晨鸣纸业,QFII重仓
000538,云南白药,QFII重仓
000616,海航投资,QFII重仓
000651,格力电器,QFII重仓
000759,中百集团,QFII重仓
000789,万年青,QFII重仓
000895,双汇发展,QFII重仓
000932,*ST华菱,QFII重仓
000939,凯迪生态,QFII重仓
000998,隆平高科,QFII重仓
002024,苏宁云商,QFII重仓
002051,中工国际,QFII重仓
002142,宁波银行,QFII重仓
002167,东方锆业,QFII重仓
002277,友阿股份,QFII重仓
002301,齐心集团,QFII重仓
002342,巨力索具,QFII重仓
002400,省广股份,QFII重仓
002430,杭氧股份,QFII重仓
002445,中南文化,QFII重仓
002448,中原内配,QFII重仓
002478,常宝股份,QFII重仓
002511,中顺洁柔,QFII重仓
002595,豪迈科技,QFII重仓
002612,朗姿股份,QFII重仓
002664,长鹰信质,QFII重仓
300003,乐普医疗,QFII重仓
300005,探路者,QFII重仓
300032,金龙机电,QFII重仓
300115,长盈精密,QFII重仓
300170,汉得信息,QFII重仓
300347,泰格医药,QFII重仓
600108,亚盛集团,稀缺资源
600111,北方稀土,稀缺资源
600123,兰花科创,稀缺资源
600141,兴发集团,稀缺资源
600251,冠农股份,稀缺资源
600259,广晟有色,稀缺资源
600265,ST景谷,稀缺资源
600326,西藏天路,稀缺资源
600328,兰太实业,稀缺资源
600331,宏达股份,稀缺资源
600348,阳泉煤业,稀缺资源
600362,江西铜业,稀缺资源
600367,红星发展,稀缺资源
600432,*ST吉恩,稀缺资源
600456,宝钛股份,稀缺资源
600497,驰宏锌锗,稀缺资源
600549,厦门钨业,稀缺资源
600714,金瑞矿业,稀缺资源
600884,杉杉股份,稀缺资源
601001,大同煤业,稀缺资源
601101,昊华能源,稀缺资源
601168,西部矿业,稀缺资源
601666,平煤股份,稀缺资源
601958,金钼股份,稀缺资源
603399,新华龙,稀缺资源
603799,华友钴业,稀缺资源
603993,洛阳钼业,稀缺资源
000007,全新好,稀缺资源
000060,中金岭南,稀缺资源
000540,中天金融,稀缺资源
000629,*ST钒钛,稀缺资源
000630,铜陵有色,稀缺资源
000663,永安林业,稀缺资源
000693,*ST华泽,稀缺资源
000697,炼石有色,稀缺资源
000737,南风化工,稀缺资源
000758,中色股份,稀缺资源
000762,西藏矿业,稀缺资源
000792,盐湖股份,稀缺资源
000831,五矿稀土,稀缺资源
000878,云南铜业,稀缺资源
000933,神火股份,稀缺资源
000937,冀中能源,稀缺资源
000960,锡业股份,稀缺资源
000962,东方钽业,稀缺资源
000993,闽东电力,稀缺资源
002192,融捷股份,稀缺资源
002340,格林美,稀缺资源
002378,章源钨业,稀缺资源
002428,云南锗业,稀缺资源
300208,恒顺众昇,稀缺资源
600198,大唐电信,宽带提速
600345,长江通信,宽带提速
600487,亨通光电,宽带提速
600498,烽火通信,宽带提速
600522,中天科技,宽带提速
000063,中兴通讯,宽带提速
000070,特发信息,宽带提速
000890,法 尔 胜,宽带提速
002089,新 海 宜,宽带提速
002194,武汉凡谷,宽带提速
002231,奥维通信,宽带提速
002281,光迅科技,宽带提速
002313,日海通讯,宽带提速
002396,星网锐捷,宽带提速
002417,三元达,宽带提速
002491,通鼎互联,宽带提速
300079,数码科技,宽带提速
300250,初灵信息,宽带提速
600050,中国联通,4G概念
600105,永鼎股份,4G概念
600198,大唐电信,4G概念
600289,ST信通,4G概念
600345,长江通信,4G概念
600485,信威集团,4G概念
600487,亨通光电,4G概念
600498,烽火通信,4G概念
600522,中天科技,4G概念
600728,佳都科技,4G概念
600770,综艺股份,4G概念
603322,超讯通信,4G概念
000063,中兴通讯,4G概念
002093,国脉科技,4G概念
002104,恒宝股份,4G概念
002115,三维通信,4G概念
002148,北纬科技,4G概念
002194,武汉凡谷,4G概念
002261,拓维信息,4G概念
002281,光迅科技,4G概念
002313,日海通讯,4G概念
002316,键桥通讯,4G概念
002364,中恒电气,4G概念
002369,卓翼科技,4G概念
002417,三元达,4G概念
002446,盛路通信,4G概念
002491,通鼎互联,4G概念
002544,杰赛科技,4G概念
300025,华星创业,4G概念
300038,梅泰诺,4G概念
300047,天源迪科,4G概念
300050,世纪鼎利,4G概念
300068,南都电源,4G概念
300077,国民技术,4G概念
300081,恒信东方,4G概念
300134,大富科技,4G概念
300250,初灵信息,4G概念
300288,朗玛信息,4G概念
300292,吴通控股,4G概念
300299,富春股份,4G概念
300310,宜通世纪,4G概念
300312,邦讯技术,4G概念
600059,古越龙山,新零售
600122,宏图高科,新零售
600138,中青旅,新零售
600177,雅戈尔,新零售
600251,冠农股份,新零售
600280,中央商场,新零售
600306,商业城,新零售
600319,亚星化学,新零售
600327,大东方,新零售
600436,片仔癀,新零售
600594,益佰制药,新零售
600640,号百控股,新零售
600645,中源协和,新零售
600729,重庆百货,新零售
600757,长江传媒,新零售
600827,百联股份,新零售
600859,王府井,新零售
600978,宜华生活,新零售
600998,九州通,新零售
601010,文峰股份,新零售
601801,皖新传媒,新零售
601933,永辉超市,新零售
603001,奥康国际,新零售
603008,喜临门,新零售
603369,今世缘,新零售
603558,健盛集团,新零售
603898,好莱客,新零售
000100,TCL 集团,新零售
000529,广弘控股,新零售
000564,供销大集,新零售
000759,中百集团,新零售
000785,武汉中商,新零售
000826,启迪桑德,新零售
000861,海印股份,新零售
000882,华联股份,新零售
000887,中鼎股份,新零售
002005,德豪润达,新零售
002024,苏宁云商,新零售
002029,七 匹 狼,新零售
002069,獐子岛,新零售
002081,金 螳 螂,新零售
002183,怡 亚 通,新零售
002215,诺 普 信,新零售
002251,步 步 高,新零售
002264,新 华 都,新零售
002269,美邦服饰,新零售
002271,东方雨虹,新零售
002277,友阿股份,新零售
002291,星期六,新零售
002293,罗莱生活,新零售
002310,东方园林,新零售
002327,富安娜,新零售
002344,海宁皮城,新零售
002345,潮宏基,新零售
002397,梦洁股份,新零售
002419,天虹股份,新零售
002425,凯撒文化,新零售
002444,巨星科技,新零售
002477,雏鹰农牧,新零售
002488,金固股份,新零售
002503,搜于特,新零售
002538,司尔特,新零售
002561,徐家汇,新零售
002563,森马服饰,新零售
002607,亚夏汽车,新零售
002656,摩登大道,新零售
002697,红旗连锁,新零售
002719,麦趣尔,新零售
300005,探路者,新零售
300027,华谊兄弟,新零售
300085,银之杰,新零售
300131,英唐智控,新零售
300177,中海达,新零售
300205,天喻信息,新零售
300220,金运激光,新零售
300232,洲明科技,新零售
300244,迪安诊断,新零售
300267,尔康制药,新零售
300616,尚品宅配,新零售
600192,长城电工,燃料电池
600220,江苏阳光,燃料电池
600390,五矿资本,燃料电池
600459,贵研铂业,燃料电池
600478,科力远,燃料电池
600636,*ST爱富,燃料电池
600686,金龙汽车,燃料电池
600846,同济科技,燃料电池
600872,中炬高新,燃料电池
600875,东方电气,燃料电池
000571,新大洲Ａ,燃料电池
000868,安凯客车,燃料电池
002167,东方锆业,燃料电池
002274,华昌化工,燃料电池
002549,凯美特气,燃料电池
002592,八菱科技,燃料电池
002639,雪人股份,燃料电池
300068,南都电源,燃料电池
300228,富瑞特装,燃料电池
300325,德威新材,燃料电池
300408,三环集团,燃料电池
600008,首创股份,雄安新区
600135,乐凯胶片,雄安新区
600149,*ST坊展,雄安新区
600155,宝硕股份,雄安新区
600230,沧州大化,雄安新区
600246,万通地产,雄安新区
600266,北京城建,雄安新区
600340,华夏幸福,雄安新区
600376,首开股份,雄安新区
600463,空港股份,雄安新区
600480,凌云股份,雄安新区
600482,中国动力,雄安新区
600550,保变电气,雄安新区
600717,天津港,雄安新区
600722,金牛化工,雄安新区
600787,中储股份,雄安新区
601000,唐山港,雄安新区
601258,庞大集团,雄安新区
601633,长城汽车,雄安新区
601992,金隅股份,雄安新区
603616,韩建河山,雄安新区
603969,银龙股份,雄安新区
000401,冀东水泥,雄安新区
000600,建投能源,雄安新区
000615,京汉股份,雄安新区
000638,万方发展,雄安新区
000687,华讯方舟,雄安新区
000709,河钢股份,雄安新区
000786,北新建材,雄安新区
000856,冀东装备,雄安新区
000897,津滨发展,雄安新区
000916,华北高速,雄安新区
000923,河北宣工,雄安新区
000958,东方能源,雄安新区
000959,首钢股份,雄安新区
002108,沧州明珠,雄安新区
002146,荣盛发展,雄安新区
002342,巨力索具,雄安新区
002431,棕榈股份,雄安新区
002457,青龙管业,雄安新区
002477,雏鹰农牧,雄安新区
002542,中化岩土,雄安新区
002616,长青集团,雄安新区
002691,冀凯股份,雄安新区
300075,数字政通,雄安新区
300107,建新股份,雄安新区
300117,嘉寓股份,雄安新区
300137,先河环保,雄安新区
300446,乐凯新材,雄安新区
300491,通合科技,雄安新区
600019,宝钢股份,重组概念
600035,楚天高速,重组概念
600062,华润双鹤,重组概念
600070,浙江富润,重组概念
600072,中船科技,重组概念
600076,康欣新材,重组概念
600078,澄星股份,重组概念
600099,林海股份,重组概念
600126,杭钢股份,重组概念
600155,宝硕股份,重组概念
600162,香江控股,重组概念
600167,联美控股,重组概念
600168,武汉控股,重组概念
600200,江苏吴中,重组概念
600211,西藏药业,重组概念
600227,赤天化,重组概念
600240,华业资本,重组概念
600258,首旅酒店,重组概念
600318,新力金融,重组概念
600339,中油工程,重组概念
600390,五矿资本,重组概念
600392,盛和资源,重组概念
600396,金山股份,重组概念
600420,现代制药,重组概念
600429,三元股份,重组概念
600482,中国动力,重组概念
600488,天药股份,重组概念
600511,国药股份,重组概念
600515,海航基础,重组概念
600552,凯盛科技,重组概念
600575,皖江物流,重组概念
600577,精达股份,重组概念
600603,广汇物流,重组概念
600604,市北高新,重组概念
600614,鹏起科技,重组概念
600634,富控互动,重组概念
600636,*ST爱富,重组概念
600640,号百控股,重组概念
600654,*ST中安,重组概念
600666,奥瑞德,重组概念
600667,太极实业,重组概念
600677,航天通信,重组概念
600679,上海凤凰,重组概念
600682,南京新百,重组概念
600701,工大高新,重组概念
600704,物产中大,重组概念
600710,ST常林,重组概念
600721,百花村,重组概念
600729,重庆百货,重组概念
600734,实达集团,重组概念
600738,兰州民百,重组概念
600740,山西焦化,重组概念
600745,闻泰科技,重组概念
600759,洲际油气,重组概念
600760,中航黑豹,重组概念
600768,宁波富邦,重组概念
600771,广誉远,重组概念
600781,辅仁药业,重组概念
600817,*ST宏盛,重组概念
600848,上海临港,重组概念
600859,王府井,重组概念
600864,哈投股份,重组概念
600880,博瑞传播,重组概念
600882,广泽股份,重组概念
600890,中房股份,重组概念
600896,览海投资,重组概念
600900,长江电力,重组概念
600982,宁波热电,重组概念
600984,建设机械,重组概念
600986,科达股份,重组概念
600988,赤峰黄金,重组概念
600990,四创电子,重组概念
600995,文山电力,重组概念
601001,大同煤业,重组概念
601137,博威合金,重组概念
601388,怡球资源,重组概念
601669,中国电建,重组概念
601877,正泰电器,重组概念
603006,联明股份,重组概念
603008,喜临门,重组概念
603128,华贸物流,重组概念
603838,四通股份,重组概念
603869,北部湾旅,重组概念
000032,深桑达Ａ,重组概念
000035,中国天楹,重组概念
000058,深 赛 格,重组概念
000065,北方国际,重组概念
000401,冀东水泥,重组概念
000408,藏格控股,重组概念
000409,山东地矿,重组概念
000429,粤高速Ａ,重组概念
000504,南华生物,重组概念
000505,珠江控股,重组概念
000519,中兵红箭,重组概念
000544,中原环保,重组概念
000553,沙隆达Ａ,重组概念
000564,供销大集,重组概念
000565,渝三峡Ａ,重组概念
000576,广东甘化,重组概念
000587,金洲慈航,重组概念
000603,盛达矿业,重组概念
000606,神州易桥,重组概念
000615,京汉股份,重组概念
000617,中油资本,重组概念
000638,万方发展,重组概念
000663,永安林业,重组概念
000710,贝瑞基因,重组概念
000711,京蓝科技,重组概念
000795,英洛华,重组概念
000796,凯撒旅游,重组概念
000798,中水渔业,重组概念
000803,*ST金宇,重组概念
000812,陕西金叶,重组概念
000813,德展健康,重组概念
000829,天音控股,重组概念
000863,三湘印象,重组概念
000881,中广核技,重组概念
000892,欢瑞世纪,重组概念
000929,兰州黄河,重组概念
000932,*ST华菱,重组概念
000950,*ST建峰,重组概念
000959,首钢股份,重组概念
000960,锡业股份,重组概念
000967,盈峰环境,重组概念
000971,高升控股,重组概念
000981,银亿股份,重组概念
000987,越秀金控,重组概念
000989,九 芝 堂,重组概念
001896,豫能控股,重组概念
002006,精功科技,重组概念
002010,传化智联,重组概念
002015,霞客环保,重组概念
002036,联创电子,重组概念
002044,美年健康,重组概念
002046,轴研科技,重组概念
002053,云南能投,重组概念
002071,长城影视,重组概念
002074,国轩高科,重组概念
002077,大港股份,重组概念
002091,江苏国泰,重组概念
002101,广东鸿图,重组概念
002102,冠福股份,重组概念
002109,兴化股份,重组概念
002110,三钢闽光,重组概念
002120,韵达股份,重组概念
002123,梦网集团,重组概念
002127,南极电商,重组概念
002131,利欧股份,重组概念
002147,新光圆成,重组概念
002151,北斗星通,重组概念
002157,正邦科技,重组概念
002159,三特索道,重组概念
002164,宁波东力,重组概念
002169,智光电气,重组概念
002174,游族网络,重组概念
002178,延华智能,重组概念
002180,纳思达,重组概念
002196,方正电机,重组概念
002235,安妮股份,重组概念
002238,天威视讯,重组概念
002246,北化股份,重组概念
002247,帝龙文化,重组概念
002248,*ST东数,重组概念
002249,大洋电机,重组概念
002259,升达林业,重组概念
002261,拓维信息,重组概念
002264,新 华 都,重组概念
002265,西仪股份,重组概念
002270,华明装备,重组概念
002279,久其软件,重组概念
002288,超华科技,重组概念
002297,博云新材,重组概念
002298,中电鑫龙,重组概念
002312,*ST三泰,重组概念
002317,众生药业,重组概念
002320,海峡股份,重组概念
002323,雅百特,重组概念
002329,皇氏集团,重组概念
002343,慈文传媒,重组概念
002349,精华制药,重组概念
002352,顺丰控股,重组概念
002357,富临运业,重组概念
002368,太极股份,重组概念
002383,合众思壮,重组概念
002390,信邦制药,重组概念
002405,四维图新,重组概念
002411,必康股份,重组概念
002421,达实智能,重组概念
002425,凯撒文化,重组概念
002435,长江润发,重组概念
002446,盛路通信,重组概念
002452,长高集团,重组概念
002468,申通快递,重组概念
002492,恒基达鑫,重组概念
002502,骅威文化,重组概念
002509,天广中茂,重组概念
002527,新时达,重组概念
002530,金财互联,重组概念
002537,海联金汇,重组概念
002544,杰赛科技,重组概念
002545,东方铁塔,重组概念
002548,金新农,重组概念
002558,巨人网络,重组概念
002602,世纪华通,重组概念
002604,龙力生物,重组概念
002605,姚记扑克,重组概念
002608,江苏国信,重组概念
002617,露笑科技,重组概念
002624,完美世界,重组概念
002629,仁智股份,重组概念
002631,德尔未来,重组概念
002645,华宏科技,重组概念
002654,万润科技,重组概念
002655,共达电声,重组概念
002675,东诚药业,重组概念
002682,龙洲股份,重组概念
002684,猛狮科技,重组概念
002686,亿利达,重组概念
002707,众信旅游,重组概念
002722,金轮股份,重组概念
002728,特一药业,重组概念
002759,天际股份,重组概念
002771,真视通,重组概念
300009,安科生物,重组概念
300018,中元股份,重组概念
300026,红日药业,重组概念
300043,星辉娱乐,重组概念
300044,赛为智能,重组概念
300059,东方财富,重组概念
300062,中能电气,重组概念
300081,恒信东方,重组概念
300097,智云股份,重组概念
300098,高新兴,重组概念
300099,精准信息,重组概念
300131,英唐智控,重组概念
300136,信维通信,重组概念
300144,宋城演艺,重组概念
300148,天舟文化,重组概念
300156,神雾环保,重组概念
300159,新研股份,重组概念
300163,先锋新材,重组概念
300180,华峰超纤,重组概念
300184,力源信息,重组概念
300194,福安药业,重组概念
300209,天泽信息,重组概念
300227,光韵达,重组概念
300233,金城医药,重组概念
300243,瑞丰高材,重组概念
300247,乐金健康,重组概念
300248,新开普,重组概念
300250,初灵信息,重组概念
300273,和佳股份,重组概念
300278,华昌达,重组概念
300279,和晶科技,重组概念
300280,南通锻压,重组概念
300296,利亚德,重组概念
300297,蓝盾股份,重组概念
300309,吉艾科技,重组概念
300310,宜通世纪,重组概念
300315,掌趣科技,重组概念
300319,麦捷科技,重组概念
300322,硕贝德,重组概念
300324,旋极信息,重组概念
300334,津膜科技,重组概念
300339,润和软件,重组概念
300340,科恒股份,重组概念
300343,联创互联,重组概念
300350,华鹏飞,重组概念
300351,永贵电器,重组概念
300353,东土科技,重组概念
300366,创意信息,重组概念
300367,东方网力,重组概念
300370,安控科技,重组概念
300410,正业科技,重组概念
300411,金盾股份,重组概念
300428,四通新材,重组概念
300432,富临精工,重组概念
300434,金石东方,重组概念
300437,清水源,重组概念
300441,鲍斯股份,重组概念
300459,金科文化,重组概念
600011,华能国际,含H股
600012,皖通高速,含H股
600016,民生银行,含H股
600026,中远海能,含H股
600027,华电国际,含H股
600028,中国石化,含H股
600029,南方航空,含H股
600030,中信证券,含H股
600036,招商银行,含H股
600115,东方航空,含H股
600188,兖州煤业,含H股
600196,复星医药,含H股
600332,白云山,含H股
600362,江西铜业,含H股
600377,宁沪高速,含H股
600548,深高速,含H股
600585,海螺水泥,含H股
600600,青岛啤酒,含H股
600635,大众公用,含H股
600660,福耀玻璃,含H股
600685,中船防务,含H股
600688,上海石化,含H股
600775,南京熊猫,含H股
600806,*ST昆机,含H股
600808,马钢股份,含H股
600837,海通证券,含H股
600860,*ST京城,含H股
600871,石化油服,含H股
600874,创业环保,含H股
600875,东方电气,含H股
600876,洛阳玻璃,含H股
600958,东方证券,含H股
600999,招商证券,含H股
601005,*ST重钢,含H股
601038,一拖股份,含H股
601088,中国神华,含H股
601107,四川成渝,含H股
601111,中国国航,含H股
601186,中国铁建,含H股
601238,广汽集团,含H股
601288,农业银行,含H股
601318,中国平安,含H股
601328,交通银行,含H股
601333,广深铁路,含H股
601336,新华保险,含H股
601390,中国中铁,含H股
601398,工商银行,含H股
601588,北辰实业,含H股
601600,中国铝业,含H股
601601,中国太保,含H股
601607,上海医药,含H股
601618,中国中冶,含H股
601628,中国人寿,含H股
601633,长城汽车,含H股
601688,华泰证券,含H股
601717,郑煤机,含H股
601727,上海电气,含H股
601766,中国中车,含H股
601788,光大证券,含H股
601800,中国交建,含H股
601808,中海油服,含H股
601811,新华文轩,含H股
601818,光大银行,含H股
601857,中国石油,含H股
601866,中远海发,含H股
601880,大连港,含H股
601898,中煤能源,含H股
601899,紫金矿业,含H股
601919,中远海控,含H股
601939,建设银行,含H股
601988,中国银行,含H股
601991,大唐发电,含H股
601992,金隅股份,含H股
601998,中信银行,含H股
603993,洛阳钼业,含H股
000002,万 科Ａ,含H股
000039,中集集团,含H股
000063,中兴通讯,含H股
000157,中联重科,含H股
000338,潍柴动力,含H股
000488,晨鸣纸业,含H股
000513,丽珠集团,含H股
000585,东北电气,含H股
000756,新华制药,含H股
000776,广发证券,含H股
000898,鞍钢股份,含H股
000921,海信科龙,含H股
002202,金风科技,含H股
002490,*ST墨龙,含H股
