code,name,c_name
002130,沃尔核材,金属非金属新材料
002149,西部材料,金属非金属新材料
002182,云海金属,金属非金属新材料
002340,格林美,金属非金属新材料
002600,江粉磁材,金属非金属新材料
300127,银河磁体,金属非金属新材料
300224,正海磁材,金属非金属新材料
300395,菲利华,金属非金属新材料
300428,四通新材,金属非金属新材料
300489,中飞股份,金属非金属新材料
300666,江丰电子,金属非金属新材料
300706,阿石创,金属非金属新材料
300731,科创新源,金属非金属新材料
600000,浦发银行,银行
600015,华夏银行,银行
600016,民生银行,银行
600036,招商银行,银行
600908,无锡银行,银行
600919,江苏银行,银行
600926,杭州银行,银行
601009,南京银行,银行
601128,常熟银行,银行
601166,兴业银行,银行
601169,北京银行,银行
601229,上海银行,银行
601288,农业银行,银行
601328,交通银行,银行
601398,工商银行,银行
601818,光大银行,银行
601939,建设银行,银行
601988,中国银行,银行
601997,贵阳银行,银行
601998,中信银行,银行
603323,吴江银行,银行
000001,平安银行,银行
002142,宁波银行,银行
002807,江阴银行,银行
002839,张家港行,银行
600008,首创股份,公用事业
600011,华能国际,公用事业
600021,上海电力,公用事业
600023,浙能电力,公用事业
600025,华能水电,公用事业
600027,华电国际,公用事业
600098,广州发展,公用事业
600101,明星电力,公用事业
600116,三峡水利,公用事业
600131,岷江水电,公用事业
600163,中闽能源,公用事业
600167,联美控股,公用事业
600168,武汉控股,公用事业
600187,国中水务,公用事业
600217,中再资环,公用事业
600236,桂冠电力,公用事业
600283,钱江水利,公用事业
600292,远达环保,公用事业
600310,桂东电力,公用事业
600323,瀚蓝环境,公用事业
600333,长春燃气,公用事业
600388,龙净环保,公用事业
600396,金山股份,公用事业
600452,涪陵电力,公用事业
600461,洪城水业,公用事业
600483,福能股份,公用事业
600505,西昌电力,公用事业
600509,天富能源,公用事业
600526,菲达环保,公用事业
600578,京能电力,公用事业
600617,国新能源,公用事业
600635,大众公用,公用事业
600642,申能股份,公用事业
600644,乐山电力,公用事业
600649,城投控股,公用事业
600656,退市博元,公用事业
600674,川投能源,公用事业
600681,百川能源,公用事业
600719,大连热电,公用事业
600726,华电能源,公用事业
600744,华银电力,公用事业
600758,红阳能源,公用事业
600769,祥龙电业,公用事业
600780,通宝能源,公用事业
600795,国电电力,公用事业
600803,新奥股份,公用事业
600856,中天能源,公用事业
600863,内蒙华电,公用事业
600864,哈投股份,公用事业
600868,梅雁吉祥,公用事业
600874,创业环保,公用事业
600886,国投电力,公用事业
600900,长江电力,公用事业
600903,贵州燃气,公用事业
600917,重庆燃气,公用事业
600969,郴电国际,公用事业
600979,广安爱众,公用事业
600982,宁波热电,公用事业
600995,文山电力,公用事业
601016,节能风电,公用事业
601139,深圳燃气,公用事业
601158,重庆水务,公用事业
601199,江南水务,公用事业
601200,上海环境,公用事业
601368,绿城水务,公用事业
601619,嘉泽新能,公用事业
601985,中国核电,公用事业
601991,大唐发电,公用事业
603126,中材节能,公用事业
603177,德创环保,公用事业
603200,上海洗霸,公用事业
603393,新天然气,公用事业
603568,伟明环保,公用事业
603588,高能环境,公用事业
603603,博天环境,公用事业
603689,皖天然气,公用事业
603797,联泰环保,公用事业
603817,海峡环保,公用事业
603903,中持股份,公用事业
000005,世纪星源,公用事业
000027,深圳能源,公用事业
000035,中国天楹,公用事业
000037,深南电A,公用事业
000040,东旭蓝天,公用事业
000068,华控赛格,公用事业
000301,东方市场,公用事业
000407,胜利股份,公用事业
000421,南京公用,公用事业
000426,兴业矿业,公用事业
000531,穗恒运Ａ,公用事业
000534,万泽股份,公用事业
000539,粤电力Ａ,公用事业
000543,皖能电力,公用事业
000544,中原环保,公用事业
000551,创元科技,公用事业
000593,大通燃气,公用事业
000598,兴蓉环境,公用事业
000600,建投能源,公用事业
000601,韶能股份,公用事业
000602,金马集团,公用事业
000605,渤海股份,公用事业
000669,金鸿控股,公用事业
000685,中山公用,公用事业
000690,宝新能源,公用事业
000692,惠天热电,公用事业
000695,滨海能源,公用事业
000712,锦龙股份,公用事业
000720,新能泰山,公用事业
000722,湖南发展,公用事业
000767,漳泽电力,公用事业
000791,甘肃电投,公用事业
000820,神雾节能,公用事业
000826,启迪桑德,公用事业
000862,银星能源,公用事业
000875,吉电股份,公用事业
000883,湖北能源,公用事业
000899,赣能股份,公用事业
000920,南方汇通,公用事业
000925,众合科技,公用事业
000939,凯迪生态,公用事业
000958,东方能源,公用事业
000966,长源电力,公用事业
000967,盈峰环境,公用事业
000993,闽东电力,公用事业
001896,豫能控股,公用事业
002039,黔源电力,公用事业
002267,陕天然气,公用事业
002341,新纶科技,公用事业
002479,富春环保,公用事业
002499,科林环保,公用事业
002524,光正集团,公用事业
002573,清新环境,公用事业
002672,东江环保,公用事业
002700,新疆浩源,公用事业
002893,华通热力,公用事业
002911,佛燃股份,公用事业
300055,万邦达,公用事业
300056,三维丝,公用事业
300070,碧水源,公用事业
300072,三聚环保,公用事业
300090,盛运环保,公用事业
300125,易世达,公用事业
300137,先河环保,公用事业
300152,科融环境,公用事业
300156,神雾环保,公用事业
300172,中电环保,公用事业
300187,永清环保,公用事业
300190,维尔利,公用事业
300203,聚光科技,公用事业
300262,巴安水务,公用事业
300263,隆华节能,公用事业
300266,兴源环境,公用事业
300332,天壕环境,公用事业
300334,津膜科技,公用事业
300335,迪森股份,公用事业
300388,国祯环保,公用事业
300422,博世科,公用事业
300425,环能科技,公用事业
300631,久吾高科,公用事业
300692,中环环保,公用事业
600071,凤凰光学,光学光电子
600261,阳光照明,光学光电子
600363,联创光电,光学光电子
600651,飞乐音响,光学光电子
600666,奥瑞德,光学光电子
600703,三安光电,光学光电子
600707,彩虹股份,光学光电子
603303,得邦照明,光学光电子
603515,欧普照明,光学光电子
603679,华体科技,光学光电子
603685,晨丰科技,光学光电子
000045,深纺织Ａ,光学光电子
000050,深天马Ａ,光学光电子
000413,东旭光电,光学光电子
000536,华映科技,光学光电子
000541,佛山照明,光学光电子
000725,京东方Ａ,光学光电子
000727,华东科技,光学光电子
002005,德豪润达,光学光电子
002036,联创电子,光学光电子
002076,雪 莱 特,光学光电子
002106,莱宝高科,光学光电子
002189,利达光电,光学光电子
002217,合力泰,光学光电子
002273,水晶光电,光学光电子
002289,宇顺电子,光学光电子
002449,国星光电,光学光电子
002456,欧菲科技,光学光电子
002587,奥拓电子,光学光电子
002638,勤上股份,光学光电子
002745,木林森,光学光电子
002808,苏州恒久,光学光电子
002841,视源股份,光学光电子
002845,同兴达,光学光电子
002876,三利谱,光学光电子
300032,金龙机电,光学光电子
300076,GQY视讯,光学光电子
300088,长信科技,光学光电子
300102,乾照光电,光学光电子
300128,锦富技术,光学光电子
300162,雷曼股份,光学光电子
300219,鸿利智汇,光学光电子
300232,洲明科技,光学光电子
300241,瑞丰光电,光学光电子
300296,利亚德,光学光电子
300301,长方集团,光学光电子
300303,聚飞光电,光学光电子
300319,麦捷科技,光学光电子
300323,华灿光电,光学光电子
300331,苏大维格,光学光电子
300346,南大光电,光学光电子
300389,艾比森,光学光电子
300545,联得装备,光学光电子
300566,激智科技,光学光电子
300582,英飞特,光学光电子
300625,三雄极光,光学光电子
300632,光莆股份,光学光电子
300650,太龙照明,光学光电子
300691,联合光电,光学光电子
300701,森霸股份,光学光电子
300708,聚灿光电,光学光电子
600089,特变电工,高低压设备
600112,*ST天成,高低压设备
600192,长城电工,高低压设备
600312,平高电气,高低压设备
600353,旭光股份,高低压设备
600379,宝光股份,高低压设备
600468,百利电气,高低压设备
600517,置信电气,高低压设备
600550,保变电气,高低压设备
600627,上电股份,高低压设备
600869,智慧能源,高低压设备
600885,宏发股份,高低压设备
600973,宝胜股份,高低压设备
601179,中国西电,高低压设备
601616,广电电气,高低压设备
601700,风范股份,高低压设备
601877,正泰电器,高低压设备
603016,新宏泰,高低压设备
603333,明星电缆,高低压设备
603577,汇金通,高低压设备
603606,东方电缆,高低压设备
603618,杭电股份,高低压设备
603829,洛凯股份,高低压设备
603861,白云电器,高低压设备
000585,东北电气,高低压设备
000806,银河生物,高低压设备
002074,国轩高科,高低压设备
002112,三变科技,高低压设备
002168,深圳惠程,高低压设备
002212,南洋股份,高低压设备
002270,华明装备,高低压设备
002276,万马股份,高低压设备
002298,中电鑫龙,高低压设备
002300,太阳电缆,高低压设备
002350,北京科锐,高低压设备
002358,森源电气,高低压设备
002359,北讯集团,高低压设备
002441,众业达,高低压设备
002451,摩恩电气,高低压设备
002452,长高集团,高低压设备
002471,中超控股,高低压设备
002498,汉缆股份,高低压设备
002533,金杯电工,高低压设备
002560,通达股份,高低压设备
002606,大连电瓷,高低压设备
002617,露笑科技,高低压设备
002622,融钰集团,高低压设备
002692,睿康股份,高低压设备
002706,良信电器,高低压设备
002879,长缆科技,高低压设备
002882,金龙羽,高低压设备
300001,特锐德,高低压设备
300062,中能电气,高低压设备
300069,金利华电,高低压设备
300120,经纬电材,高低压设备
300140,中环装备,高低压设备
300215,电科院,高低压设备
300265,通光线缆,高低压设备
300283,温州宏丰,高低压设备
300414,中光防雷,高低压设备
300423,鲁亿通,高低压设备
300444,双杰电气,高低压设备
300447,全信股份,高低压设备
300477,合纵科技,高低压设备
300510,金冠电气,高低压设备
300617,安靠智电,高低压设备
300670,大烨智能,高低压设备
600012,皖通高速,高速公路
600020,中原高速,高速公路
600033,福建高速,高速公路
600035,楚天高速,高速公路
600106,重庆路桥,高速公路
600269,赣粤高速,高速公路
600350,山东高速,高速公路
600368,五洲交通,高速公路
600377,宁沪高速,高速公路
600548,深高速,高速公路
601107,四川成渝,高速公路
601188,龙江交通,高速公路
601518,吉林高速,高速公路
000429,粤高速Ａ,高速公路
000548,湖南投资,高速公路
000828,东莞控股,高速公路
000886,海南高速,高速公路
000900,现代投资,高速公路
000916,华北高速,高速公路
001965,招商公路,高速公路
600069,银鸽投资,轻工制造
600076,康欣新材,轻工制造
600086,东方金钰,轻工制造
600103,青山纸业,轻工制造
600135,乐凯胶片,轻工制造
600163,中闽能源,轻工制造
600187,国中水务,轻工制造
600210,紫江企业,轻工制造
600235,民丰特纸,轻工制造
600308,华泰股份,轻工制造
600337,美克家居,轻工制造
600356,恒丰纸业,轻工制造
600401,*ST海润,轻工制造
600419,天润乳业,轻工制造
600433,冠豪高新,轻工制造
600439,瑞贝卡,轻工制造
600462,九有股份,轻工制造
600567,山鹰纸业,轻工制造
600599,熊猫金控,轻工制造
600612,老凤祥,轻工制造
600681,百川能源,轻工制造
600793,宜宾纸业,轻工制造
600836,界龙实业,轻工制造
600963,岳阳林纸,轻工制造
600966,博汇纸业,轻工制造
600978,宜华生活,轻工制造
601515,东风股份,轻工制造
601968,宝钢包装,轻工制造
601996,丰林集团,轻工制造
603008,喜临门,轻工制造
603021,山东华鹏,轻工制造
603022,新通联,轻工制造
603058,永吉股份,轻工制造
603165,荣晟环保,轻工制造
603180,金牌厨柜,轻工制造
603208,江山欧派,轻工制造
603226,菲林格尔,轻工制造
603268,松发股份,轻工制造
603313,梦百合,轻工制造
603326,我乐家居,轻工制造
603385,惠达卫浴,轻工制造
603389,亚振家居,轻工制造
603398,邦宝益智,轻工制造
603429,集友股份,轻工制造
603499,翔港科技,轻工制造
603600,永艺股份,轻工制造
603607,京华激光,轻工制造
603661,恒林股份,轻工制造
603787,新日股份,轻工制造
603801,志邦股份,轻工制造
603816,顾家家居,轻工制造
603818,曲美家居,轻工制造
603833,欧派家居,轻工制造
603838,四通股份,轻工制造
603848,好太太,轻工制造
603898,好莱客,轻工制造
603899,晨光文具,轻工制造
000026,飞亚达Ａ,轻工制造
000030,富奥股份,轻工制造
000488,晨鸣纸业,轻工制造
000526,*ST紫学,轻工制造
000576,广东甘化,轻工制造
000587,金洲慈航,轻工制造
000592,平潭发展,轻工制造
000659,*ST中富,轻工制造
000663,永安林业,轻工制造
000812,陕西金叶,轻工制造
000815,美利云,轻工制造
000820,神雾节能,轻工制造
000833,贵糖股份,轻工制造
000910,大亚圣象,轻工制造
002012,凯恩股份,轻工制造
002014,永新股份,轻工制造
002047,宝鹰股份,轻工制造
002067,景兴纸业,轻工制造
002071,长城影视,轻工制造
002078,太阳纸业,轻工制造
002084,海鸥卫浴,轻工制造
002094,青岛金王,轻工制造
002102,冠福股份,轻工制造
002103,广博股份,轻工制造
002117,东港股份,轻工制造
002120,韵达股份,轻工制造
002174,游族网络,轻工制造
002191,劲嘉股份,轻工制造
002228,合兴包装,轻工制造
002229,鸿博股份,轻工制造
002235,安妮股份,轻工制造
002240,威华股份,轻工制造
002243,通产丽星,轻工制造
002247,帝龙文化,轻工制造
002259,升达林业,轻工制造
002263,大 东 南,轻工制造
002292,奥飞娱乐,轻工制造
002301,齐心集团,轻工制造
002303,美盈森,轻工制造
002345,潮宏基,轻工制造
002348,高乐股份,轻工制造
002354,天神娱乐,轻工制造
002356,赫美集团,轻工制造
002374,丽鹏股份,轻工制造
002489,浙江永强,轻工制造
002502,骅威文化,轻工制造
002511,中顺洁柔,轻工制造
002521,齐峰新材,轻工制造
002522,浙江众成,轻工制造
002565,顺灏股份,轻工制造
002571,*ST德力,轻工制造
002572,索菲亚,轻工制造
002574,明牌珠宝,轻工制造
002575,群兴玩具,轻工制造
002585,双星新材,轻工制造
002599,盛通股份,轻工制造
002605,姚记扑克,轻工制造
002615,哈尔斯,轻工制造
002631,德尔未来,轻工制造
002678,珠江钢琴,轻工制造
002701,奥瑞金,轻工制造
002721,金一文化,轻工制造
002731,萃华珠宝,轻工制造
002735,王子新材,轻工制造
002740,爱迪尔,轻工制造
002751,易尚展示,轻工制造
002752,昇兴股份,轻工制造
002787,华源控股,轻工制造
002790,瑞尔特,轻工制造
002798,帝王洁具,轻工制造
002799,环球印务,轻工制造
002803,吉宏股份,轻工制造
002812,创新股份,轻工制造
002825,纳尔股份,轻工制造
002831,裕同科技,轻工制造
002836,新宏泽,轻工制造
002846,英联股份,轻工制造
002853,皮阿诺,轻工制造
002862,实丰文化,轻工制造
002867,周大生,轻工制造
002899,英派斯,轻工制造
300043,星辉娱乐,轻工制造
300057,万顺股份,轻工制造
300061,康旗股份,轻工制造
300089,文化长城,轻工制造
300329,海伦钢琴,轻工制造
300501,海顺新材,轻工制造
300616,尚品宅配,轻工制造
300640,德艺文创,轻工制造
300651,金陵体育,轻工制造
300703,创源文化,轻工制造
300729,乐歌股份,轻工制造
600039,四川路桥,建筑装饰
600068,葛洲坝,建筑装饰
600133,东湖高新,建筑装饰
600170,上海建工,建筑装饰
600209,罗顿发展,建筑装饰
600248,延长化建,建筑装饰
600284,浦东建设,建筑装饰
600326,西藏天路,建筑装饰
600455,博通股份,建筑装饰
600477,杭萧钢构,建筑装饰
600491,龙元建设,建筑装饰
600496,精工钢构,建筑装饰
600502,安徽水利,建筑装饰
600512,腾达建设,建筑装饰
600528,中铁工业,建筑装饰
600545,卓郎智能,建筑装饰
600610,中毅达,建筑装饰
600629,华建集团,建筑装饰
600667,太极实业,建筑装饰
600681,百川能源,建筑装饰
600820,隧道股份,建筑装饰
600853,龙建股份,建筑装饰
600939,重庆建工,建筑装饰
600970,中材国际,建筑装饰
600986,科达股份,建筑装饰
601117,中国化学,建筑装饰
601186,中国铁建,建筑装饰
601226,华电重工,建筑装饰
601390,中国中铁,建筑装饰
601611,中国核建,建筑装饰
601618,中国中冶,建筑装饰
601668,中国建筑,建筑装饰
601669,中国电建,建筑装饰
601789,宁波建工,建筑装饰
601800,中国交建,建筑装饰
601886,江河集团,建筑装饰
603007,花王股份,建筑装饰
603017,中衡设计,建筑装饰
603018,中设集团,建筑装饰
603030,全筑股份,建筑装饰
603081,大丰实业,建筑装饰
603098,森特股份,建筑装饰
603316,诚邦股份,建筑装饰
603357,设计总院,建筑装饰
603359,东珠景观,建筑装饰
603388,元成股份,建筑装饰
603458,勘设股份,建筑装饰
603466,风语筑,建筑装饰
603637,镇海股份,建筑装饰
603698,航天工程,建筑装饰
603717,天域生态,建筑装饰
603778,乾景园林,建筑装饰
603828,柯利达,建筑装饰
603843,正平股份,建筑装饰
603860,中公高科,建筑装饰
603887,城地股份,建筑装饰
603909,合诚股份,建筑装饰
603929,亚翔集成,建筑装饰
603955,大千生态,建筑装饰
603959,百利科技,建筑装饰
000010,美丽生态,建筑装饰
000018,神州长城,建筑装饰
000055,方大集团,建筑装饰
000065,北方国际,建筑装饰
000498,山东路桥,建筑装饰
000928,中钢国际,建筑装饰
002047,宝鹰股份,建筑装饰
002051,中工国际,建筑装饰
002060,粤 水 电,建筑装饰
002062,宏润建设,建筑装饰
002081,金 螳 螂,建筑装饰
002116,中国海诚,建筑装饰
002135,东南网架,建筑装饰
002140,东华科技,建筑装饰
002178,延华智能,建筑装饰
002200,云投生态,建筑装饰
002307,北新路桥,建筑装饰
002310,东方园林,建筑装饰
002325,洪涛股份,建筑装饰
002374,丽鹏股份,建筑装饰
002375,亚厦股份,建筑装饰
002431,棕榈股份,建筑装饰
002469,三维工程,建筑装饰
002482,广田集团,建筑装饰
002504,*ST弘高,建筑装饰
002524,光正集团,建筑装饰
002541,鸿路钢构,建筑装饰
002542,中化岩土,建筑装饰
002545,东方铁塔,建筑装饰
002586,围海股份,建筑装饰
002620,瑞和股份,建筑装饰
002628,成都路桥,建筑装饰
002659,中泰桥梁,建筑装饰
002663,普邦股份,建筑装饰
002713,东易日盛,建筑装饰
002717,岭南园林,建筑装饰
002743,富煌钢构,建筑装饰
002755,东方新星,建筑装饰
002775,文科园林,建筑装饰
002781,奇信股份,建筑装饰
002789,建艺集团,建筑装饰
002811,亚泰国际,建筑装饰
002822,中装建设,建筑装饰
002830,名雕股份,建筑装饰
002856,美芝股份,建筑装饰
002883,中设股份,建筑装饰
002887,绿茵生态,建筑装饰
300197,铁汉生态,建筑装饰
300237,美晨生态,建筑装饰
300284,苏交科,建筑装饰
300355,蒙草生态,建筑装饰
300492,山鼎设计,建筑装饰
300495,美尚生态,建筑装饰
300500,启迪设计,建筑装饰
300506,名家汇,建筑装饰
300517,海波重科,建筑装饰
300536,农尚环境,建筑装饰
300592,华凯创意,建筑装饰
300621,维业股份,建筑装饰
300635,达安股份,建筑装饰
300649,杭州园林,建筑装饰
300668,杰恩设计,建筑装饰
300675,建科院,建筑装饰
300712,永福股份,建筑装饰
300732,设研院,建筑装饰
600100,同方股份,计算机
600271,航天信息,计算机
600410,华胜天成,计算机
600446,金证股份,计算机
600455,博通股份,计算机
600476,湘邮科技,计算机
600536,中国软件,计算机
600570,恒生电子,计算机
600571,信雅达,计算机
600588,用友网络,计算机
600590,泰豪科技,计算机
600601,方正科技,计算机
600602,云赛智联,计算机
600654,*ST中安,计算机
600680,*ST上普,计算机
600701,工大高新,计算机
600718,东软集团,计算机
600728,佳都科技,计算机
600756,浪潮软件,计算机
600764,中电广通,计算机
600797,浙大网新,计算机
600800,天津磁卡,计算机
600845,宝信软件,计算机
600850,华东电脑,计算机
600855,航天长峰,计算机
601519,*ST智慧,计算机
603019,中科曙光,计算机
603039,泛微网络,计算机
603106,恒银金融,计算机
603138,海量数据,计算机
603189,网达软件,计算机
603232,格尔软件,计算机
603383,顶点软件,计算机
603496,恒为科技,计算机
603508,思维列控,计算机
603636,南威软件,计算机
603660,苏州科达,计算机
603881,数据港,计算机
603918,金桥信息,计算机
603990,麦迪科技,计算机
000021,深科技,计算机
000034,神州数码,计算机
000066,中国长城,计算机
000158,常山北明,计算机
000555,神州信息,计算机
000606,神州易桥,计算机
000662,天夏智慧,计算机
000748,长城信息,计算机
000938,紫光股份,计算机
000948,南天信息,计算机
000977,浪潮信息,计算机
000997,新 大 陆,计算机
002027,分众传媒,计算机
002063,远光软件,计算机
002065,东华软件,计算机
002072,凯瑞德,计算机
002152,广电运通,计算机
002153,石基信息,计算机
002177,御银股份,计算机
002195,二三四五,计算机
002197,证通电子,计算机
002230,科大讯飞,计算机
002232,启明信息,计算机
002236,大华股份,计算机
002253,川大智胜,计算机
002268,卫 士 通,计算机
002279,久其软件,计算机
002280,联络互动,计算机
002296,辉煌科技,计算机
002308,威创股份,计算机
002312,*ST三泰,计算机
002331,皖通科技,计算机
002362,汉王科技,计算机
002368,太极股份,计算机
002373,千方科技,计算机
002376,新北洋,计算机
002380,科远股份,计算机
002383,合众思壮,计算机
002401,中远海科,计算机
002405,四维图新,计算机
002410,广联达,计算机
002415,海康威视,计算机
002421,达实智能,计算机
002439,启明星辰,计算机
002474,榕基软件,计算机
002512,达华智能,计算机
002528,英飞拓,计算机
002577,雷柏科技,计算机
002609,捷顺科技,计算机
002642,荣之联,计算机
002649,博彦科技,计算机
002657,中科金财,计算机
002766,索菱股份,计算机
002771,真视通,计算机
002777,久远银海,计算机
002835,同为股份,计算机
002869,金溢科技,计算机
002912,中新赛克,计算机
300002,神州泰岳,计算机
300010,立思辰,计算机
300020,银江股份,计算机
300033,同花顺,计算机
300036,超图软件,计算机
300042,朗科科技,计算机
300044,赛为智能,计算机
300045,华力创通,计算机
300047,天源迪科,计算机
300051,三五互联,计算机
300065,海兰信,计算机
300074,华平股份,计算机
300075,数字政通,计算机
300079,数码科技,计算机
300085,银之杰,计算机
300096,易联众,计算机
300130,新国都,计算机
300150,世纪瑞尔,计算机
300155,安居宝,计算机
300166,东方国信,计算机
300167,迪威迅,计算机
300168,万达信息,计算机
300170,汉得信息,计算机
300177,中海达,计算机
300182,捷成股份,计算机
300188,美亚柏科,计算机
300202,聚龙股份,计算机
300209,天泽信息,计算机
300212,易华录,计算机
300229,拓尔思,计算机
300231,银信科技,计算机
300235,方直科技,计算机
300245,天玑科技,计算机
300248,新开普,计算机
300253,卫宁健康,计算机
300264,佳创视讯,计算机
300270,中威电子,计算机
300271,华宇软件,计算机
300277,海联讯,计算机
300287,飞利信,计算机
300288,朗玛信息,计算机
300290,荣科科技,计算机
300297,蓝盾股份,计算机
300300,汉鼎宇佑,计算机
300302,同有科技,计算机
300311,任子行,计算机
300324,旋极信息,计算机
300330,华虹计通,计算机
300333,兆日科技,计算机
300339,润和软件,计算机
300348,长亮科技,计算机
300352,北信源,计算机
300365,恒华科技,计算机
300366,创意信息,计算机
300367,东方网力,计算机
300368,汇金股份,计算机
300369,绿盟科技,计算机
300377,赢时胜,计算机
300378,鼎捷软件,计算机
300379,东方通,计算机
300380,安硕信息,计算机
300384,三联虹普,计算机
300386,飞天诚信,计算机
300399,京天利,计算机
300419,浩丰科技,计算机
300440,运达科技,计算机
300448,浩云科技,计算机
300449,汉邦高科,计算机
300451,创业软件,计算机
300455,康拓红外,计算机
300462,华铭智能,计算机
300465,高伟达,计算机
300468,四方精创,计算机
300469,信息发展,计算机
300479,神思电子,计算机
300496,中科创达,计算机
300508,维宏股份,计算机
300513,恒泰实达,计算机
300520,科大国创,计算机
300523,辰安科技,计算机
300525,博思软件,计算机
300532,今天国际,计算机
300541,先进数通,计算机
300542,新晨科技,计算机
300546,雄帝科技,计算机
300550,和仁科技,计算机
300552,万集科技,计算机
300556,丝路视觉,计算机
300559,佳发安泰,计算机
300561,汇金科技,计算机
300579,数字认证,计算机
300588,熙菱信息,计算机
300598,诚迈科技,计算机
300605,恒锋信息,计算机
300608,思特奇,计算机
300609,汇纳科技,计算机
300627,华测导航,计算机
300645,正元智慧,计算机
300659,中孚信息,计算机
300663,科蓝软件,计算机
300678,中科信息,计算机
300682,朗新科技,计算机
300687,赛意信息,计算机
300730,科创信息,计算机
600062,华润双鹤,化学制药
600079,人福医药,化学制药
600216,浙江医药,化学制药
600227,赤天化,化学制药
600253,天方药业,化学制药
600267,海正药业,化学制药
600276,恒瑞医药,化学制药
600380,健康元,化学制药
600420,现代制药,化学制药
600488,天药股份,化学制药
600513,联环药业,化学制药
600521,华海药业,化学制药
600566,济川药业,化学制药
600664,哈药股份,化学制药
600752,*ST哈慈,化学制药
600789,鲁抗医药,化学制药
600812,华北制药,化学制药
600851,海欣股份,化学制药
603079,圣达生物,化学制药
603168,莎普爱思,化学制药
603222,济民制药,化学制药
603229,奥翔药业,化学制药
603456,九洲药业,化学制药
603520,司太立,化学制药
603538,美诺华,化学制药
603658,安图生物,化学制药
603669,灵康药业,化学制药
603676,卫信康,化学制药
603707,健友股份,化学制药
603811,诚意药业,化学制药
000153,丰原药业,化学制药
000513,丽珠集团,化学制药
000522,白云山A,化学制药
000566,海南海药,化学制药
000597,东北制药,化学制药
000739,普洛药业,化学制药
000756,新华制药,化学制药
000788,北大医药,化学制药
000908,景峰医药,化学制药
000915,山大华特,化学制药
000952,广济药业,化学制药
002001,新 和 成,化学制药
002019,亿帆医药,化学制药
002020,京新药业,化学制药
002099,海翔药业,化学制药
002102,冠福股份,化学制药
002262,恩华药业,化学制药
002294,信立泰,化学制药
002332,仙琚制药,化学制药
002365,永安药业,化学制药
002370,亚太药业,化学制药
002393,力生制药,化学制药
002399,海普瑞,化学制药
002411,必康股份,化学制药
002422,科伦药业,化学制药
002437,誉衡药业,化学制药
002550,千红制药,化学制药
002626,金达威,化学制药
002653,海思科,化学制药
002675,东诚药业,化学制药
002728,特一药业,化学制药
002773,康弘药业,化学制药
002821,凯莱英,化学制药
002898,赛隆药业,化学制药
002900,哈三联,化学制药
002923,润都股份,化学制药
300006,莱美药业,化学制药
300016,北陆药业,化学制药
300086,康芝药业,化学制药
300110,华仁药业,化学制药
300194,福安药业,化学制药
300199,翰宇药业,化学制药
300233,金城医药,化学制药
300254,仟源医药,化学制药
300267,尔康制药,化学制药
300361,奥赛康,化学制药
300363,博腾股份,化学制药
300401,花园生物,化学制药
300436,广生堂,化学制药
300452,山河药辅,化学制药
300497,富祥股份,化学制药
300558,贝达药业,化学制药
300583,赛托生物,化学制药
300584,海辰药业,化学制药
300630,普利制药,化学制药
300636,同和药业,化学制药
300702,天宇股份,化学制药
300705,九典制药,化学制药
300723,一品红,化学制药
300725,药石科技,化学制药
600064,南京高科,园区开发
600215,长春经开,园区开发
600463,空港股份,园区开发
600604,市北高新,园区开发
600639,浦东金桥,园区开发
600648,外高桥,园区开发
600658,电子城,园区开发
600663,陆家嘴,园区开发
600848,上海临港,园区开发
600895,张江高科,园区开发
600297,广汇汽车,汽车服务
600327,大东方,汽车服务
600335,国机汽车,汽车服务
600625,PT水仙,汽车服务
600653,申华控股,汽车服务
601258,庞大集团,汽车服务
601965,中国汽研,汽车服务
603377,东方时尚,汽车服务
603528,多伦科技,汽车服务
000025,特 力Ａ,汽车服务
000753,漳州发展,汽车服务
000996,中国中期,汽车服务
002607,亚夏汽车,汽车服务
002682,龙洲股份,汽车服务
600108,亚盛集团,种植业
600354,敦煌种业,种植业
600359,新农开发,种植业
600371,万向德农,种植业
600506,香梨股份,种植业
600540,*ST新赛,种植业
600598,北大荒,种植业
601118,海南橡胶,种植业
601952,苏垦农发,种植业
603336,宏辉果蔬,种植业
000713,丰乐种业,种植业
000998,隆平高科,种植业
002041,登海种业,种植业
002772,众兴菌业,种植业
300087,荃银高科,种植业
300143,星普医科,种植业
300189,神农基因,种植业
300511,雪榕生物,种植业
600313,农发种业,农业综合
000769,*ST大菲,农业综合
300021,大禹节水,农业综合
600072,中船科技,船舶制造
600150,中国船舶,船舶制造
600685,中船防务,船舶制造
601890,亚星锚链,船舶制造
601989,中国重工,船舶制造
002608,江苏国信,船舶制造
300008,天海防务,船舶制造
300123,太阳鸟,船舶制造
300589,江龙船艇,船舶制造
300600,瑞特股份,船舶制造
600007,中国国贸,房地产开发
600048,保利地产,房地产开发
600052,浙江广厦,房地产开发
600067,冠城大通,房地产开发
600077,宋都股份,房地产开发
600094,大名城,房地产开发
600095,哈高科,房地产开发
600159,大龙地产,房地产开发
600162,香江控股,房地产开发
600173,卧龙地产,房地产开发
600185,格力地产,房地产开发
600208,新湖中宝,房地产开发
600223,鲁商置业,房地产开发
600225,*ST松江,房地产开发
600239,云南城投,房地产开发
600240,华业资本,房地产开发
600246,万通地产,房地产开发
600266,北京城建,房地产开发
